period;Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;16;6;1;2;16;30;16;15;0;0;15;1;;8;3;184;62;31;3;2;0;1;0;2;1;;72.44901;20.1;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
23;16;6;0.95;2;15;30;16;15;0;1;14.05;1;;8;3;184;62;31;4;1;0;0;1;3;1;;59.39901;27.05;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;
15;16;5;0;2;16;30;16;15;0;0;0;0;;8;3;184;61;31;4;2;0;1;0;2;1;;56.749;13.002;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
4;16;5;0;1;30;30;16;15;1;1;;0;;8;3;184;61;31;6;3;1;0;0;1;1;1;98;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;6;0;6;1;
48;16;6;4.95;2;16;30;16;15;0;0;11.05;1;;8;3;184;62;31;2;2;0;1;0;5;0;0;94.572;13.05;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
39;16;6;13.8;3;30;30;16;15;0;0;16.2;1;;8;3;184;62;31;6;3;1;0;0;4;0;;89.74901;16.2;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;
3;16;6;-10;3;15;30;16;15;0;0;10;0;;8;3;184;62;31;5;1;0;0;1;1;1;1;98;26;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
41;16;5;0;2;15;30;16;15;0;0;0;0;;8;3;184;61;31;6;1;0;0;1;5;0;0;89.74901;5;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
10;16;5;-15.1;3;16;30;16;15;0;0;15.1;0;;8;3;184;61;31;6;2;0;1;0;1;1;1;67.899;31.101;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
5;16;6;-5;2;15;30;16;15;0;0;20;1;;8;3;184;62;31;4;1;0;0;1;1;1;1;93;36.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
26;16;5;13.5;3;30;30;16;15;0;0;16.5;1;;8;3;184;61;31;6;3;1;0;0;3;0;;74.69901;16.5;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;
24;16;5;1.8;2;16;30;16;15;0;1;14.2;1;;8;3;184;61;31;2;2;0;1;0;3;1;;61.19901;27.2;7.5;14.53125;12.26667;0.53125;;21.7;;1;1;0;0;;0;1;2;6;0;6;1;
17;16;6;0.9;3;16;30;16;15;0;1;15.1;1;;8;3;184;62;31;6;2;0;1;0;2;1;;57.649;27.125;7.5;14.53125;12.26667;0.53125;;22.6;;1;1;1;0;;1;1;2;6;0;6;1;
18;16;5;13.8;3;30;30;16;15;0;0;16.2;1;;8;3;184;61;31;1;3;1;0;0;2;1;;71.44901;16.2;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;
43;16;6;6;2;15;30;16;15;0;1;9;1;;8;3;184;62;31;6;1;0;0;1;5;0;0;85.69901;14.1;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;
25;16;5;0;2;16;30;16;15;0;0;0;0;;8;3;184;61;31;2;2;0;1;0;3;1;;61.19901;10.002;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
32;16;6;13.6;2;30;30;16;15;0;0;16.4;1;;8;3;184;62;31;3;3;1;0;0;4;0;;73.269;16.4;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;
28;16;6;-0.025;3;15;30;16;15;0;1;15.025;1;;8;3;184;62;31;3;1;0;0;1;3;0;;74.674;27.03;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;
33;16;5;0;2;15;30;16;15;0;0;0;0;;8;3;184;61;31;6;1;0;0;1;4;0;;73.269;12.01;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
9;16;5;0;2;30;30;16;15;1;1;;0;;8;3;184;61;31;5;3;1;0;0;1;1;1;82.999;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
47;16;6;1.975;2;16;30;16;15;0;1;14.025;1;;8;3;184;62;31;6;2;0;1;0;5;0;0;89.622;27.025;7.5;14.53125;12.26667;0.53125;;21.525;;1;1;0;0;;0;1;2;6;0;6;1;
36;16;6;0;3;16;30;16;15;0;0;0;0;;8;3;184;62;31;6;2;0;1;0;4;0;;73.269;5;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
35;16;6;0;2;30;30;16;15;1;1;;0;;8;3;184;62;31;1;3;1;0;0;4;0;;73.269;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
29;16;6;0;2;30;30;16;15;1;1;;0;;8;3;184;62;31;1;3;1;0;0;3;0;;74.674;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
46;16;5;0;2;30;30;16;15;1;1;;0;;8;3;184;61;31;3;3;1;0;0;5;0;0;87.647;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
13;16;6;2;2;16;30;16;15;0;1;14;1;;8;3;184;62;31;6;2;0;1;0;2;1;;65.749;14;7.5;14.53125;12.26667;0.53125;;21.5;;1;1;0;0;;0;1;1;6;0;6;1;
45;16;6;0;2;30;30;16;15;1;1;;0;;8;3;184;62;31;3;3;1;0;0;5;0;0;87.647;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
38;16;6;13.68;2;30;30;16;15;0;0;16.32;1;;8;3;184;62;31;6;3;1;0;0;4;0;;75.94901;16.32;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;
40;16;6;0;2;15;30;16;15;0;0;0;0;;8;3;184;62;31;1;1;0;0;1;4;0;;89.74901;17.1;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;
22;16;6;-14;2;15;30;16;15;0;0;14;0;;8;3;184;62;31;2;1;0;0;1;3;1;;58.44901;47.01;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;6;0;6;1;
1;16;6;8;2;16;30;16;15;0;1;8;1;;8;3;184;62;31;1;2;0;1;0;1;1;1;108;9;7.5;14.53125;12.26667;0.53125;;15.5;;1;1;0;0;;0;1;2;6;0;6;1;
27;16;5;0;2;15;30;16;15;0;0;0;0;;8;3;184;61;31;4;1;0;0;1;3;0;;74.69901;23.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
6;16;6;0;3;30;30;16;15;1;1;;0;;8;3;184;62;31;3;3;1;0;0;1;1;1;93;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
42;16;6;-10.05;2;15;30;16;15;0;0;10.05;0;;8;3;184;62;31;3;1;0;0;1;5;0;0;79.69901;33.051;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;6;0;6;1;
8;16;5;-0.000999;2;16;30;16;15;0;1;16.001;1;;8;3;184;61;31;3;2;0;1;0;1;1;1;82.999;16.001;7.5;14.53125;12.26667;0.53125;;23.501;;1;1;1;0;;1;1;1;6;0;6;1;
44;16;6;1.948;2;16;30;16;15;0;1;14.052;1;;8;3;184;62;31;5;2;0;1;0;5;0;0;87.647;28.062;7.5;14.53125;12.26667;0.53125;;21.552;;1;1;0;0;;0;1;2;6;0;6;1;
30;16;6;-15.005;3;16;30;16;15;0;0;15.005;0;;8;3;184;62;31;5;2;0;1;0;3;0;;59.669;31.007;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;
21;16;6;0;3;30;30;16;15;1;1;;0;;8;3;184;62;31;5;3;1;0;0;3;1;;72.44901;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
20;16;5;0;3;30;30;16;15;1;1;;0;;8;3;184;61;31;2;3;1;0;0;2;1;;72.44901;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
12;16;5;-5;2;15;30;16;15;0;1;5;0;;8;3;184;61;31;6;1;0;0;1;2;1;;63.749;15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;
31;16;5;0;2;30;30;16;15;1;1;;0;;8;3;184;61;31;1;3;1;0;0;4;0;;59.669;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;
39;17;5;25;2;30;30;16;15;0;0;5;1;;8;3;185;61;31;1;3;1;0;0;4;0;;197.848;5;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
49;17;6;25;3;30;30;16;15;0;0;5;1;;8;3;185;62;31;5;3;1;0;0;5;0;0;239.648;5;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
13;17;6;0;3;15;30;16;15;0;1;0;0;;8;3;185;62;31;5;1;0;0;1;2;1;;102.949;14;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
10;17;6;0;2;15;30;16;15;0;0;0;0;;8;3;185;62;31;4;1;0;0;1;1;1;1;102.949;16.1;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
17;17;5;0;2;30;30;16;15;1;1;;0;;8;3;185;61;31;4;3;1;0;0;2;1;;101.949;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;8;0;8;1;
29;17;5;15;3;16;30;16;15;0;1;1;1;;8;3;185;61;31;2;2;0;1;0;3;0;;157.959;1;7.5;14.53125;12.26667;0.53125;;8.5;;1;1;0;0;;0;1;1;8;0;8;1;
28;17;5;0;2;30;30;16;15;1;1;;0;;8;3;185;61;31;2;3;1;0;0;3;0;;142.959;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
20;17;6;15;2;16;30;16;15;0;1;1;1;;8;3;185;62;31;1;2;0;1;0;2;1;;135.959;1;7.5;14.53125;12.26667;0.53125;;8.5;;1;1;0;0;;0;1;1;8;0;8;1;
41;17;5;0;3;16;30;16;15;0;0;0;0;;8;3;185;61;31;2;2;0;1;0;5;0;0;197.848;5;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
44;17;6;0;3;30;30;16;15;1;1;;0;;8;3;185;62;31;4;3;1;0;0;5;0;0;221.848;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
43;17;5;-1;3;16;30;16;15;0;1;1;0;;8;3;185;61;31;5;2;0;1;0;5;0;0;221.848;12;7.5;14.53125;12.26667;0.53125;;8.5;;1;1;0;0;;0;1;2;8;0;8;1;
4;17;5;0;2;15;30;16;15;0;1;0;0;;8;3;185;61;31;4;1;0;0;1;1;1;1;90;13.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
30;17;5;-3;2;16;30;16;15;0;0;19;1;;8;3;185;61;31;3;2;0;1;0;3;0;;154.959;35;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
18;17;6;-1;2;16;30;16;15;0;0;17;1;;8;3;185;62;31;5;2;0;1;0;2;1;;100.949;33.025;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
19;17;5;20.01;3;30;30;16;15;0;0;9.99;1;;8;3;185;61;31;2;3;1;0;0;2;1;;120.959;9.99;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
1;17;5;0;3;30;30;16;15;1;1;;0;;8;3;185;61;31;2;3;1;0;0;1;1;1;100;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
26;17;6;25;2;30;30;16;15;0;0;5;1;;8;3;185;62;31;1;3;1;0;0;3;0;;142.959;5;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
9;17;6;0;3;15;30;16;15;0;1;0;0;;8;3;185;62;31;3;1;0;0;1;1;1;1;102.949;15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
48;17;6;0;3;15;30;16;15;0;0;0;0;;8;3;185;62;31;4;1;0;0;1;5;0;0;214.648;13.05;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
16;17;5;0;2;15;30;16;15;0;0;0;0;;8;3;185;61;31;6;1;0;0;1;2;1;;101.949;10.1;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
35;17;5;-5;3;16;30;16;15;0;1;5;0;;8;3;185;61;31;2;2;0;1;0;4;0;;173.848;16;7.5;14.53125;12.26667;0.53125;;12.5;;1;1;0;0;;0;1;2;8;0;8;1;
14;17;5;-1;3;16;30;16;15;0;0;1;0;;8;3;185;61;31;1;2;0;1;0;2;1;;101.949;26.002;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;8;0;8;1;
38;17;5;-1;3;16;30;16;15;0;0;17;1;;8;3;185;61;31;5;2;0;1;0;4;0;;172.848;33.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
25;17;6;-17;3;16;30;16;15;0;0;17;0;;8;3;185;62;31;4;2;0;1;0;3;1;;117.959;35.01;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
37;17;5;0;3;30;30;16;15;1;1;;0;;8;3;185;61;31;6;3;1;0;0;4;0;;173.848;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
24;17;5;0;3;30;30;16;15;1;1;;0;;8;3;185;61;31;1;3;1;0;0;3;1;;134.959;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
47;17;5;-11.1;3;16;30;16;15;0;1;11.1;0;;8;3;185;61;31;3;2;0;1;0;5;0;0;214.648;25.2;7.5;14.53125;12.26667;0.53125;;18.6;;1;1;0;0;;0;1;2;8;0;8;1;
15;17;6;0;3;15;30;16;15;0;0;0;0;;8;3;185;62;31;1;1;0;0;1;2;1;;101.949;28.012;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
22;17;6;-1;3;16;30;16;15;0;0;17;1;;8;3;185;62;31;5;2;0;1;0;3;1;;134.959;47.01;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;8;0;8;1;
45;17;6;3.9;3;15;30;16;15;0;1;11.1;1;;8;3;185;62;31;6;1;0;0;1;5;0;0;225.748;20.1;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;
31;17;6;-1.111;3;15;30;16;15;0;1;1.111;0;;8;3;185;62;31;3;1;0;0;1;4;0;;153.848;13.111;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;
12;17;5;0;3;30;30;16;15;1;1;;0;;8;3;185;61;31;2;3;1;0;0;2;1;;102.949;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
21;17;5;0;2;30;30;16;15;1;1;;0;;8;3;185;61;31;1;3;1;0;0;3;1;;135.959;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
36;17;5;0;2;15;30;16;15;0;0;0;0;;8;3;185;61;31;5;1;0;0;1;4;0;;173.848;29.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
27;17;6;0;3;16;30;16;15;0;0;0;0;;8;3;185;62;31;1;2;0;1;0;3;0;;142.959;10.1;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
40;17;6;0;3;16;30;16;15;0;0;0;0;;8;3;185;62;31;5;2;0;1;0;4;0;;197.848;17.1;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
33;17;6;25;3;30;30;16;15;0;0;5;1;;8;3;185;62;31;4;3;1;0;0;4;0;;178.848;5;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
50;17;6;1;3;16;30;16;15;0;1;15;1;;8;3;185;62;31;2;2;0;1;0;5;0;0;240.648;28;7.5;14.53125;12.26667;0.53125;;22.5;;1;1;1;0;;1;1;2;8;0;8;1;
32;17;6;0;3;15;30;16;15;0;0;0;0;;8;3;185;62;31;6;1;0;0;1;4;0;;153.848;16.4;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
11;17;5;0;3;15;30;16;15;0;1;0;0;;8;3;185;61;31;2;1;0;0;1;2;1;;102.949;15.15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
2;17;6;0;3;30;30;16;15;1;1;;0;;8;3;185;62;31;5;3;1;0;0;1;1;1;100;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
46;17;6;0;3;30;30;16;15;1;1;;0;;8;3;185;62;31;1;3;1;0;0;5;0;0;225.748;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
8;17;5;0;3;15;30;16;15;0;1;0;0;;8;3;185;61;31;5;1;0;0;1;1;1;1;102.949;16.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
7;17;5;13.999;3;30;30;16;15;0;0;16.001;1;;8;3;185;61;31;1;3;1;0;0;1;1;1;102.949;26.001;8;12.26667;12.26667;0.7333333;18;;1;0;1;1;0;1;;14;2;8;0;8;1;
6;17;5;0;2;15;30;16;15;0;1;0;0;;8;3;185;61;31;5;1;0;0;1;1;1;1;88.95;15.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;
42;17;5;25;3;30;30;16;15;0;0;5;1;;8;3;185;61;31;1;3;1;0;0;5;0;0;222.848;5;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;8;0;8;1;
34;17;6;0;3;16;30;16;15;0;0;0;0;;8;3;185;62;31;3;2;0;1;0;4;0;;178.848;16.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;
23;17;6;0;3;30;30;16;15;1;1;;0;;8;3;185;62;31;3;3;1;0;0;3;1;;134.959;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;
3;17;5;-10;2;15;30;16;15;0;0;10;0;;8;3;185;61;31;6;1;0;0;1;1;1;1;90;42.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;8;0;8;1;
5;17;5;-1.05;3;16;30;16;15;0;0;1.05;0;;8;3;185;61;31;5;2;0;1;0;1;1;1;88.95;17.05;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;
15;18;5;16.998;3;30;30;16;15;0;0;13.002;1;;8;3;186;61;31;2;3;1;0;0;2;1;;136.987;13.002;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;9;0;9;0;
13;18;5;0;3;30;30;16;15;1;1;;0;;8;3;186;61;31;2;3;1;0;0;2;1;;119.989;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;
38;18;6;0;3;15;30;16;15;0;0;0;0;;8;3;186;62;31;4;1;0;0;1;4;0;;187.563;16.32;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;
5;18;6;-16.001;3;30;30;16;15;0;0;16.001;0;;8;3;186;62;31;3;3;1;0;0;1;1;1;100.996;36.001;8;12.26667;12.26667;0.7333333;28;;1;0;1;1;0;1;;14;2;9;0;9;0;
32;18;5;0;3;16;30;16;15;0;0;0;0;;8;3;186;61;31;4;2;0;1;0;4;0;;171.673;22.06;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
28;18;5;-3;3;16;30;16;15;0;1;3;0;;8;3;186;61;31;1;2;0;1;0;3;0;;177.783;15.9;7.5;14.53125;12.26667;0.53125;;10.5;;1;1;0;0;;0;1;2;9;0;9;0;
17;18;5;15.999;3;16;30;16;15;0;1;0.001;1;;8;3;186;61;31;3;2;0;1;0;2;1;;172.886;0.001;7.5;14.53125;12.26667;0.53125;;7.501;;1;1;0;0;;0;1;1;9;0;9;0;
20;18;6;0;3;15;30;16;15;0;1;0;0;;8;3;186;62;31;3;1;0;0;1;2;1;;167.786;1;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;9;0;9;0;
16;18;5;19.9;3;30;30;16;15;0;0;10.1;1;;8;3;186;61;31;2;3;1;0;0;2;1;;156.887;10.1;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;9;0;9;0;
22;18;5;0;3;15;30;16;15;0;0;0;0;;8;3;186;61;31;6;1;0;0;1;3;1;;162.786;17.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
40;18;5;-7;3;16;30;16;15;0;0;7;0;;8;3;186;61;31;3;2;0;1;0;4;0;;180.563;23.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
3;18;5;13.998;3;30;30;16;15;0;0;16.002;1;;8;3;186;61;31;4;3;1;0;0;1;1;1;113.998;42.001;8;12.26667;12.26667;0.7333333;33.999;;1;0;1;1;0;1;;14;3;9;0;9;0;
25;18;5;19.998;3;30;30;16;15;0;0;10.002;1;;8;3;186;61;31;5;3;1;0;0;3;1;;187.783;10.002;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;9;0;9;0;
50;18;5;0;3;30;30;16;15;1;1;;0;;8;3;186;61;31;5;3;1;0;0;5;0;0;181.361;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;
19;18;6;-5.1;3;30;30;16;15;0;0;5.1;0;;8;3;186;62;31;4;3;1;0;0;2;1;;167.786;20.1;8;12.26667;12.26667;0.7333333;23;;1;0;1;0;1;0;;14;2;9;0;9;0;
4;18;5;2.999;3;16;30;16;15;0;1;13.001;1;;8;3;186;61;31;1;2;0;1;0;1;1;1;116.997;13.001;7.5;14.53125;12.26667;0.53125;;20.501;;1;1;0;0;;0;1;1;9;0;9;0;
26;18;6;0;3;16;30;16;15;0;0;0;0;;8;3;186;62;31;2;2;0;1;0;3;0;;187.783;5;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;
7;18;6;13.999;3;30;30;16;15;0;0;16.001;1;;8;3;186;62;31;2;3;1;0;0;1;1;1;115.994;16.001;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;9;0;9;0;
2;18;5;0;3;15;30;16;15;0;1;0;0;;8;3;186;61;31;4;1;0;0;1;1;1;1;100;11;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;9;0;9;0;
23;18;5;4.999;3;15;30;16;15;0;1;10.001;1;;8;3;186;61;31;5;1;0;0;1;3;1;;167.785;13.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
14;18;6;0;3;16;30;16;15;0;0;0;0;;8;3;186;62;31;2;2;0;1;0;2;1;;119.989;16.201;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
21;18;5;-5;3;15;30;16;15;0;1;5;0;;8;3;186;61;31;2;1;0;0;1;3;1;;162.786;15.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
43;18;6;-5.1;3;16;30;16;15;0;1;5.1;0;;8;3;186;62;31;1;2;0;1;0;5;0;0;161.463;14.1;7.5;14.53125;12.26667;0.53125;;12.6;;1;1;0;0;;0;1;2;9;0;9;0;
48;18;5;13.998;3;30;30;16;15;0;0;16.002;1;;8;3;186;61;31;6;3;1;0;0;5;0;0;181.361;16.002;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;9;0;9;0;
10;18;6;0;3;16;30;16;15;0;0;0;0;;8;3;186;62;31;1;2;0;1;0;1;1;1;114.991;16.1;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;
34;18;5;0;3;15;30;16;15;0;0;0;0;;8;3;186;61;31;6;1;0;0;1;4;0;;189.663;16.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;
45;18;5;0;3;30;30;16;15;1;1;;0;;8;3;186;61;31;2;3;1;0;0;5;0;0;164.463;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;
44;18;5;3;3;15;30;16;15;0;1;12;1;;8;3;186;61;31;1;1;0;0;1;5;0;0;164.463;23;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
9;18;5;-0.002;3;15;30;16;15;0;1;15.002;1;;8;3;186;61;31;6;1;0;0;1;1;1;1;114.991;27.003;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
33;18;5;17.99;3;30;30;16;15;0;0;12.01;1;;8;3;186;61;31;2;3;1;0;0;4;0;;189.663;12.01;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;9;0;9;0;
31;18;5;-3.01;3;16;30;16;15;0;1;3.01;0;;8;3;186;61;31;5;2;0;1;0;4;0;;171.673;16.11;7.5;14.53125;12.26667;0.53125;;10.51;;1;1;0;0;;0;1;2;9;0;9;0;
8;18;6;-1.001;3;15;30;16;15;0;1;16.001;1;;8;3;186;62;31;4;1;0;0;1;1;1;1;114.993;26.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
6;18;5;0.999;3;16;30;16;15;0;1;15.001;1;;8;3;186;61;31;1;2;0;1;0;1;1;1;101.995;15.001;7.5;14.53125;12.26667;0.53125;;22.501;;1;1;1;0;;1;1;1;9;0;9;0;
11;18;6;0;3;15;30;16;15;0;1;0;0;;8;3;186;62;31;4;1;0;0;1;2;1;;114.991;11;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;9;0;9;0;
49;18;5;0;3;15;30;16;15;0;0;0;0;;8;3;186;61;31;2;1;0;0;1;5;0;0;181.361;18.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;
29;18;6;-3.1;3;15;30;16;15;0;1;3.1;0;;8;3;186;62;31;3;1;0;0;1;3;0;;174.683;14.11;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
47;18;6;0;3;30;30;16;15;1;1;;0;;8;3;186;62;31;5;3;1;0;0;5;0;0;167.363;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;
36;18;5;1;3;16;30;16;15;0;0;15;1;;8;3;186;61;31;3;2;0;1;0;4;0;;187.563;29.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
27;18;5;-7;3;16;30;16;15;0;0;7;0;;8;3;186;61;31;2;2;0;1;0;3;0;;180.783;23.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
37;18;6;0;3;30;30;16;15;1;1;;0;;8;3;186;62;31;3;3;1;0;0;4;0;;187.563;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;
12;18;6;4.998;3;16;30;16;15;0;1;11.002;1;;8;3;186;62;31;3;2;0;1;0;2;1;;119.989;22.002;7.5;14.53125;12.26667;0.53125;;18.502;;1;1;0;0;;0;1;2;9;0;9;0;
46;18;5;2.9;3;15;30;16;15;0;1;12.1;1;;8;3;186;61;31;5;1;0;0;1;5;0;0;167.363;24.102;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;
30;18;5;0;3;15;30;16;15;0;0;0;0;;8;3;186;61;31;6;1;0;0;1;3;0;;174.683;35;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
