12;10;2;10;130;0;0;30;1;3;0;0;8;3;1;0;0;;3;0;10;27;12;1.098612;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
13;1;4;10;110;0;0;30;1;3;0;0;9;3;1;0;0;;1;0;10;27;13;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
13;2;2;10;130;0;0;30;1;3;0;0;9;3;1;0;0;;3;0;10;27;13;1.098612;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
13;3;3;10;190;0;0;30;1;3;0;0;9;3;1;0;0;;2;0;10;27;13;0.6931472;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
13;4;4;10;230;0;0;30;1;3;0;0;9;3;1;0;0;;3;0;10;27;13;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
13;5;5;10;200;0;0;30;1;3;0;0;9;3;1;0;0;;3;0;10;27;13;1.098612;20;1;5;PDSH3010;1;0;1190;;;1;0;1;1;0;0.2307692;;0;1
13;6;2;10;170;0;0;30;1;3;0;0;9;3;1;0;0;;1;0;10;27;13;0;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
13;7;5;10;150;0;0;30;1;3;0;0;9;3;1;0;0;;5;0;10;27;13;1.609438;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
13;8;1;0;160;0;0;30;1;3;0;0;9;3;1;0;1;;2;0;30;27;13;0.6931472;20;1;8;PDSH3010;1;0;1240;;;0;0;1;0;1;0.5;;1;1
13;9;1;30;150;0;0;30;1;3;0;0;9;3;1;0;0;;6;1;0;27;13;1.791759;20;1;9;PDSH3010;1;0;1280;;;0;0;0;0;0;0.0384615;;1;0
13;10;3;10;140;0;0;30;1;3;0;0;9;3;1;0;0;;5;0;10;27;13;1.609438;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
14;1;5;10;120;0;0;30;1;4;1;0;1;4;1;0;0;;6;0;10;27;14;1.791759;20;1;1;PDSH3010;1;0;1180;;14;1;0;0;0;0;0.2692308;;1;1
14;2;4;10;140;0;0;30;1;4;1;0;1;4;1;0;0;;7;0;10;27;14;1.94591;20;1;2;PDSH3010;1;0;1220;;14;1;0;0;0;0;0.0384615;;1;1
14;3;1;10;200;0;0;30;1;4;1;0;1;4;1;0;0;;8;0;10;27;14;2.079442;20;1;3;PDSH3010;1;0;1350;;14;1;0;0;0;0;0.0769231;;0;0
14;4;2;30;260;0;0;30;1;4;1;0;1;4;1;0;0;;6;1;0;27;14;1.791759;20;1;4;PDSH3010;1;0;1460;;14;0;0;0;0;0;0;;0;1
14;5;2;0;200;0;0;30;1;4;1;0;1;4;1;0;1;;12;0;30;27;14;2.484907;20;1;5;PDSH3010;1;0;1190;;14;0;0;1;0;1;0.2307692;;0;1
14;6;1;10;180;0;0;30;1;4;1;0;1;4;1;0;0;;7;0;10;27;14;1.94591;20;1;6;PDSH3010;1;0;1300;;14;1;0;0;0;0;0.1153846;;1;1
14;7;4;10;160;0;0;30;1;4;1;0;1;4;1;0;0;;2;0;10;27;14;0.6931472;20;1;7;PDSH3010;1;0;1240;;14;1;0;0;0;0;0.0384615;;1;1
14;8;5;10;170;0;0;30;1;4;1;0;1;4;1;0;0;;10;0;10;27;14;2.302585;20;1;8;PDSH3010;1;0;1240;;14;1;0;1;1;0;0.5;;1;1
14;9;3;10;160;0;0;30;1;4;1;0;1;4;1;0;0;;4;0;10;27;14;1.386294;20;1;9;PDSH3010;1;0;1280;;14;1;0;0;0;0;0.0384615;;1;0
14;10;3;10;150;0;0;30;1;4;1;0;1;4;1;0;0;;4;0;10;27;14;1.386294;20;1;10;PDSH3010;1;0;1370;;14;1;0;0;0;0;0.0384615;;1;1
15;1;1;10;130;0;0;30;1;4;0;0;2;4;1;0;0;;1;0;10;27;15;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
15;2;4;10;150;0;0;30;1;4;0;0;2;4;1;0;0;;7;0;10;27;15;1.94591;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
15;3;3;10;210;0;0;30;1;4;0;0;2;4;1;0;0;;3;0;10;27;15;1.098612;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
15;4;3;10;270;0;0;30;1;4;0;0;2;4;1;0;0;;3;0;10;27;15;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
15;5;4;10;210;0;0;30;1;4;0;0;2;4;1;0;0;;4;0;10;27;15;1.386294;20;1;5;PDSH3010;1;0;1190;;;1;0;1;1;0;0.2307692;;0;1
15;6;5;10;190;0;0;30;1;4;0;0;2;4;1;0;0;;2;0;10;27;15;0.6931472;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
15;7;5;10;170;0;0;30;1;4;0;0;2;4;1;0;0;;2;0;10;27;15;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
15;8;2;10;180;0;0;30;1;4;0;0;2;4;1;0;0;;4;0;10;27;15;1.386294;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
15;9;2;10;170;0;0;30;1;4;0;0;2;4;1;0;0;;5;0;10;27;15;1.609438;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
15;10;1;10;160;0;0;30;1;4;0;0;2;4;1;0;0;;2;0;10;27;15;0.6931472;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
16;1;5;10;140;0;0;30;1;4;0;0;3;4;1;0;0;;1;0;10;27;16;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
16;2;2;10;160;0;0;30;1;4;0;0;3;4;1;0;0;;3;0;10;27;16;1.098612;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
16;3;1;0;210;0;0;30;1;4;0;0;3;4;1;0;1;;5;0;30;27;16;1.609438;20;1;3;PDSH3010;1;0;1350;;;0;0;1;0;1;0.0769231;;0;0
16;4;4;30;300;0;0;30;1;4;0;0;3;4;1;0;0;;3;1;0;27;16;1.098612;20;1;4;PDSH3010;1;0;1460;;;0;0;0;0;0;0;;0;1
16;5;4;0;210;0;0;30;1;4;0;0;3;4;1;0;1;;6;0;30;27;16;1.791759;20;1;5;PDSH3010;1;0;1190;;;0;0;1;0;1;0.2307692;;0;1
16;6;3;10;200;0;0;30;1;4;0;0;3;4;1;0;0;;1;0;10;27;16;0;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
16;7;5;10;180;0;0;30;1;4;0;0;3;4;1;0;0;;2;0;10;27;16;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
16;8;3;10;190;0;0;30;1;4;0;0;3;4;1;0;0;;1;0;10;27;16;0;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
16;9;2;10;180;0;0;30;1;4;0;0;3;4;1;0;0;;2;0;10;27;16;0.6931472;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
16;10;1;30;190;0;0;30;1;4;0;0;3;4;1;0;0;;1;1;0;27;16;0;20;1;10;PDSH3010;1;0;1370;;;0;0;0;0;0;0.0384615;;1;1
17;1;3;10;150;0;0;30;1;5;1;0;1;5;1;0;0;;5;0;10;27;17;1.609438;20;1;1;PDSH3010;1;0;1180;;17;1;0;0;0;0;0.2692308;;1;1
17;2;4;10;170;0;0;30;1;5;1;0;1;5;1;0;0;;12;0;10;27;17;2.484907;20;1;2;PDSH3010;1;0;1220;;17;1;0;0;0;0;0.0384615;;1;1
17;3;2;10;220;0;0;30;1;5;1;0;1;5;1;0;0;;6;0;10;27;17;1.791759;20;1;3;PDSH3010;1;0;1350;;17;1;0;1;1;0;0.0769231;;0;0
17;4;5;30;330;0;0;30;1;5;1;0;1;5;1;0;0;;4;1;0;27;17;1.386294;20;1;4;PDSH3010;1;0;1460;;17;0;0;0;0;0;0;;0;1
17;5;5;0;210;0;0;30;1;5;1;0;1;5;1;0;1;;12;0;30;27;17;2.484907;20;1;5;PDSH3010;1;0;1190;;17;0;0;0;0;0;0.2307692;;0;1
17;6;4;10;210;0;0;30;1;5;1;0;1;5;1;0;0;;7;0;10;27;17;1.94591;20;1;6;PDSH3010;1;0;1300;;17;1;0;0;0;0;0.1153846;;1;1
17;7;2;10;190;0;0;30;1;5;1;0;1;5;1;0;0;;4;0;10;27;17;1.386294;20;1;7;PDSH3010;1;0;1240;;17;1;0;0;0;0;0.0384615;;1;1
17;8;1;10;200;0;0;30;1;5;1;0;1;5;1;0;0;;10;0;10;27;17;2.302585;20;1;8;PDSH3010;1;0;1240;;17;1;0;0;0;0;0.5;;1;1
17;9;1;10;190;0;0;30;1;5;1;0;1;5;1;0;0;;2;0;10;27;17;0.6931472;20;1;9;PDSH3010;1;0;1280;;17;1;0;0;0;0;0.0384615;;1;0
17;10;3;10;200;0;0;30;1;5;1;0;1;5;1;0;0;;6;0;10;27;17;1.791759;20;1;10;PDSH3010;1;0;1370;;17;1;0;0;0;0;0.0384615;;1;1
18;1;2;10;160;0;0;30;1;5;0;0;2;5;1;0;0;;3;0;10;27;18;1.098612;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
18;2;1;10;180;0;0;30;1;5;0;0;2;5;1;0;0;;1;0;10;27;18;0;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
18;3;4;10;230;0;0;30;1;5;0;0;2;5;1;0;0;;5;0;10;27;18;1.609438;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
18;4;3;10;340;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
18;5;4;10;220;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;5;PDSH3010;1;0;1190;;;1;0;1;1;0;0.2307692;;0;1
18;6;5;10;220;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
18;7;1;10;200;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
18;8;3;10;210;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
18;9;2;10;200;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
18;10;5;10;210;0;0;30;1;5;0;0;2;5;1;0;0;;2;0;10;27;18;0.6931472;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
19;1;1;10;170;0;0;30;1;5;0;0;3;5;1;0;0;;1;0;10;27;19;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
19;2;1;10;190;0;0;30;1;5;0;0;3;5;1;0;0;;2;0;10;27;19;0.6931472;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
19;3;2;10;240;0;0;30;1;5;0;0;3;5;1;0;0;;2;0;10;27;19;0.6931472;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
19;4;5;10;350;0;0;30;1;5;0;0;3;5;1;0;0;;3;0;10;27;19;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
19;5;4;10;230;0;0;30;1;5;0;0;3;5;1;0;0;;4;0;10;27;19;1.386294;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
19;6;3;10;230;0;0;30;1;5;0;0;3;5;1;0;0;;1;0;10;27;19;0;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
19;7;5;10;210;0;0;30;1;5;0;0;3;5;1;0;0;;2;0;10;27;19;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
19;8;3;10;220;0;0;30;1;5;0;0;3;5;1;0;0;;2;0;10;27;19;0.6931472;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
19;9;4;10;210;0;0;30;1;5;0;0;3;5;1;0;0;;1;0;10;27;19;0;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
19;10;2;10;220;0;0;30;1;5;0;0;3;5;1;0;0;;2;0;10;27;19;0.6931472;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
20;1;4;10;180;0;0;30;1;5;0;0;4;5;1;0;0;;1;0;10;27;20;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
20;2;2;10;200;0;0;30;1;5;0;0;4;5;1;0;0;;3;0;10;27;20;1.098612;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
20;3;3;10;250;0;0;30;1;5;0;0;4;5;1;0;0;;3;0;10;27;20;1.098612;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
20;4;1;10;360;0;0;30;1;5;0;0;4;5;1;0;0;;3;0;10;27;20;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
20;5;5;10;240;0;0;30;1;5;0;0;4;5;1;0;0;;2;0;10;27;20;0.6931472;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
20;6;5;10;240;0;0;30;1;5;0;0;4;5;1;0;0;;3;0;10;27;20;1.098612;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
20;7;3;10;220;0;0;30;1;5;0;0;4;5;1;0;0;;2;0;10;27;20;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
20;8;4;10;230;0;0;30;1;5;0;0;4;5;1;0;0;;3;0;10;27;20;1.098612;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
20;9;2;10;220;0;0;30;1;5;0;0;4;5;1;0;0;;4;0;10;27;20;1.386294;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
20;10;1;10;230;0;0;30;1;5;0;0;4;5;1;0;0;;1;0;10;27;20;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
21;1;4;10;190;0;0;30;1;5;0;0;5;5;1;0;0;;1;0;10;27;21;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
21;2;3;10;210;0;0;30;1;5;0;0;5;5;1;0;0;;4;0;10;27;21;1.386294;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
21;3;2;10;260;0;0;30;1;5;0;0;5;5;1;0;0;;2;0;10;27;21;0.6931472;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
21;4;3;10;370;0;0;30;1;5;0;0;5;5;1;0;0;;3;0;10;27;21;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
21;5;5;10;250;0;0;30;1;5;0;0;5;5;1;0;0;;2;0;10;27;21;0.6931472;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
21;6;5;10;250;0;0;30;1;5;0;0;5;5;1;0;0;;3;0;10;27;21;1.098612;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
21;7;2;10;230;0;0;30;1;5;0;0;5;5;1;0;0;;1;0;10;27;21;0;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
21;8;1;10;240;0;0;30;1;5;0;0;5;5;1;0;0;;2;0;10;27;21;0.6931472;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
21;9;4;10;230;0;0;30;1;5;0;0;5;5;1;0;0;;2;0;10;27;21;0.6931472;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
21;10;1;10;240;0;0;30;1;5;0;0;5;5;1;0;0;;1;0;10;27;21;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
22;1;5;10;200;0;0;30;1;5;0;0;6;5;1;0;0;;1;0;10;27;22;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
22;2;4;10;220;0;0;30;1;5;0;0;6;5;1;0;0;;2;0;10;27;22;0.6931472;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
22;3;5;10;270;0;0;30;1;5;0;0;6;5;1;0;0;;1;0;10;27;22;0;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
22;4;4;10;380;0;0;30;1;5;0;0;6;5;1;0;0;;2;0;10;27;22;0.6931472;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
22;5;2;10;260;0;0;30;1;5;0;0;6;5;1;0;0;;8;0;10;27;22;2.079442;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
22;6;3;10;260;0;0;30;1;5;0;0;6;5;1;0;0;;2;0;10;27;22;0.6931472;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
22;7;3;10;240;0;0;30;1;5;0;0;6;5;1;0;0;;2;0;10;27;22;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
22;8;1;10;250;0;0;30;1;5;0;0;6;5;1;0;0;;6;0;10;27;22;1.791759;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
22;9;1;10;240;0;0;30;1;5;0;0;6;5;1;0;0;;1;0;10;27;22;0;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
22;10;2;10;250;0;0;30;1;5;0;0;6;5;1;0;0;;1;0;10;27;22;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
23;1;2;10;210;0;0;30;1;6;1;0;1;6;1;0;0;;2;0;10;27;23;0.6931472;20;1;1;PDSH3010;1;0;1180;;23;1;0;0;0;0;0.2692308;;1;1
23;2;5;10;230;0;0;30;1;6;1;0;1;6;1;0;0;;11;0;10;27;23;2.397895;20;1;2;PDSH3010;1;0;1220;;23;1;0;0;0;0;0.0384615;;1;1
23;3;5;10;280;0;0;30;1;6;1;0;1;6;1;0;0;;6;0;10;27;23;1.791759;20;1;3;PDSH3010;1;0;1350;;23;1;0;0;0;0;0.0769231;;0;0
23;4;4;10;390;0;0;30;1;6;1;0;1;6;1;0;0;;3;0;10;27;23;1.098612;20;1;4;PDSH3010;1;0;1460;;23;1;0;0;0;0;0;;0;1
23;5;3;10;270;0;0;30;1;6;1;0;1;6;1;0;0;;13;0;10;27;23;2.564949;20;1;5;PDSH3010;1;0;1190;;23;1;0;0;0;0;0.2307692;;0;1
23;6;2;10;270;0;0;30;1;6;1;0;1;6;1;0;0;;7;0;10;27;23;1.94591;20;1;6;PDSH3010;1;0;1300;;23;1;0;0;0;0;0.1153846;;1;1
23;7;4;10;250;0;0;30;1;6;1;0;1;6;1;0;0;;3;0;10;27;23;1.098612;20;1;7;PDSH3010;1;0;1240;;23;1;0;0;0;0;0.0384615;;1;1
23;8;3;10;260;0;0;30;1;6;1;0;1;6;1;0;0;;8;0;10;27;23;2.079442;20;1;8;PDSH3010;1;0;1240;;23;1;0;0;0;0;0.5;;1;1
23;9;1;10;250;0;0;30;1;6;1;0;1;6;1;0;0;;4;0;10;27;23;1.386294;20;1;9;PDSH3010;1;0;1280;;23;1;0;0;0;0;0.0384615;;1;0
23;10;1;10;260;0;0;30;1;6;1;0;1;6;1;0;0;;5;0;10;27;23;1.609438;20;1;10;PDSH3010;1;0;1370;;23;1;0;0;0;0;0.0384615;;1;1
24;1;2;10;220;0;0;30;1;6;0;0;2;6;1;0;0;;2;0;10;27;24;0.6931472;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
24;2;1;10;240;0;0;30;1;6;0;0;2;6;1;0;0;;4;0;10;27;24;1.386294;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
24;3;3;10;290;0;0;30;1;6;0;0;2;6;1;0;0;;4;0;10;27;24;1.386294;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
24;4;2;10;400;0;0;30;1;6;0;0;2;6;1;0;0;;4;0;10;27;24;1.386294;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
24;5;3;10;280;0;0;30;1;6;0;0;2;6;1;0;0;;4;0;10;27;24;1.386294;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
24;6;5;10;280;0;0;30;1;6;0;0;2;6;1;0;0;;3;0;10;27;24;1.098612;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
24;7;4;10;260;0;0;30;1;6;0;0;2;6;1;0;0;;3;0;10;27;24;1.098612;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
24;8;5;10;270;0;0;30;1;6;0;0;2;6;1;0;0;;3;0;10;27;24;1.098612;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
24;9;4;10;260;0;0;30;1;6;0;0;2;6;1;0;0;;1;0;10;27;24;0;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
24;10;1;10;270;0;0;30;1;6;0;0;2;6;1;0;0;;1;0;10;27;24;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
25;1;5;10;230;0;0;30;1;6;0;0;3;6;1;0;0;;1;0;10;27;25;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
25;2;2;10;250;0;0;30;1;6;0;0;3;6;1;0;0;;4;0;10;27;25;1.386294;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
25;3;4;10;300;0;0;30;1;6;0;0;3;6;1;0;0;;4;0;10;27;25;1.386294;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
25;4;3;10;410;0;0;30;1;6;0;0;3;6;1;0;0;;1;0;10;27;25;0;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
25;5;3;10;290;0;0;30;1;6;0;0;3;6;1;0;0;;2;0;10;27;25;0.6931472;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
25;6;1;10;290;0;0;30;1;6;0;0;3;6;1;0;0;;3;0;10;27;25;1.098612;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
25;7;2;10;270;0;0;30;1;6;0;0;3;6;1;0;0;;2;0;10;27;25;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
25;8;5;10;280;0;0;30;1;6;0;0;3;6;1;0;0;;1;0;10;27;25;0;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
25;9;4;10;270;0;0;30;1;6;0;0;3;6;1;0;0;;1;0;10;27;25;0;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
25;10;1;10;280;0;0;30;1;6;0;0;3;6;1;0;0;;1;0;10;27;25;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
26;1;1;10;240;0;0;30;1;6;0;0;4;6;1;0;0;;3;0;10;27;26;1.098612;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
26;2;5;10;260;0;0;30;1;6;0;0;4;6;1;0;0;;6;0;10;27;26;1.791759;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
26;3;2;10;310;0;0;30;1;6;0;0;4;6;1;0;0;;4;0;10;27;26;1.386294;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
26;4;4;10;420;0;0;30;1;6;0;0;4;6;1;0;0;;4;0;10;27;26;1.386294;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
26;5;3;10;300;0;0;30;1;6;0;0;4;6;1;0;0;;1;0;10;27;26;0;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
26;6;1;10;300;0;0;30;1;6;0;0;4;6;1;0;0;;1;0;10;27;26;0;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
26;7;2;10;280;0;0;30;1;6;0;0;4;6;1;0;0;;2;0;10;27;26;0.6931472;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
26;8;5;10;290;0;0;30;1;6;0;0;4;6;1;0;0;;6;0;10;27;26;1.791759;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
26;9;4;10;280;0;0;30;1;6;0;0;4;6;1;0;0;;3;0;10;27;26;1.098612;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
26;10;3;10;290;0;0;30;1;6;0;0;4;6;1;0;0;;1;0;10;27;26;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
27;1;1;10;250;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;1;PDSH3010;1;0;1180;;;1;0;0;0;0;0.2692308;;1;1
27;2;3;10;270;0;0;30;1;6;0;0;5;6;1;0;0;;2;0;10;27;27;0.6931472;20;1;2;PDSH3010;1;0;1220;;;1;0;0;0;0;0.0384615;;1;1
27;3;2;10;320;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;3;PDSH3010;1;0;1350;;;1;0;0;0;0;0.0769231;;0;0
27;4;5;10;430;0;0;30;1;6;0;0;5;6;1;0;0;;3;0;10;27;27;1.098612;20;1;4;PDSH3010;1;0;1460;;;1;0;0;0;0;0;;0;1
27;5;4;10;310;0;0;30;1;6;0;0;5;6;1;0;0;;3;0;10;27;27;1.098612;20;1;5;PDSH3010;1;0;1190;;;1;0;0;0;0;0.2307692;;0;1
27;6;1;10;310;0;0;30;1;6;0;0;5;6;1;0;0;;3;0;10;27;27;1.098612;20;1;6;PDSH3010;1;0;1300;;;1;0;0;0;0;0.1153846;;1;1
27;7;4;10;290;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;7;PDSH3010;1;0;1240;;;1;0;0;0;0;0.0384615;;1;1
27;8;3;10;300;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;8;PDSH3010;1;0;1240;;;1;0;0;0;0;0.5;;1;1
27;9;2;10;290;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;9;PDSH3010;1;0;1280;;;1;0;0;0;0;0.0384615;;1;0
27;10;5;10;300;0;0;30;1;6;0;0;5;6;1;0;0;;1;0;10;27;27;0;20;1;10;PDSH3010;1;0;1370;;;1;0;0;0;0;0.0384615;;1;1
